EEG Sample Number,EEG Sample Time (s),EEG Signal,Trigger
91,0.15183250000700355,5,
92,0.15317639999557287,5,
93,0.15447860001586378,5,
94,0.15572310000425205,5,
95,0.15702119999332353,5,
96,0.15820950001943856,6,
97,0.15975910000270233,6,
98,0.16098179999971762,492,
99,0.16224410000722855,1016,
100,0.16350209998199716,1017,
101,0.16476720001082867,1017,
102,0.16608350002206862,1017,
103,0.16738519998034462,1016,
104,0.16891980002401397,1015,
105,0.17039019998628646,5,
106,0.17201480001676828,5,
107,0.17333469999721274,5,
108,0.17449820000911132,5,
109,0.1756646999856457,5,
110,0.17684239998925477,4,
111,0.17800970003008842,5,
112,0.17959720001090318,5,
113,0.18114210001658648,6,
114,0.18264499999349937,96,
115,0.1841872000368312,1016,
116,0.18597739998949692,1017,
117,0.1877791000297293,1017,
118,0.1896734000183642,1017,
119,0.19145889999344945,1016,
120,0.19326580001506954,1016,
121,0.19501199998194352,5,
122,0.19772960001137108,5,
123,0.19976950000273064,5,
124,0.20124080003006384,5,
125,0.20248799998080358,5,
126,0.2036773000145331,5,
127,0.20487640000646934,5,
128,0.20605640002759174,5,
129,0.20726619998458773,6,
130,0.20874309999635443,6,
131,0.2104164999909699,1016,
132,0.2124193999916315,1017,
133,0.21419510000851005,1017,
134,0.2160767000168562,1017,
135,0.2174208000069484,1016,
136,0.22214870003517717,1016,
137,0.22469649999402463,6,
138,0.22684910002863035,5,
139,0.22839340002974495,5,
140,0.2308024000376463,5,
141,0.23227829998359084,5,
142,0.23414940002840012,5,
143,0.2361238999874331,5,
144,0.23816499998793006,5,
145,0.2399833999807015,5,
146,0.24183800001628697,6,
147,0.2438311000005342,1015,
148,0.24612680001882836,1017,
149,0.24774349998915568,1017,
150,0.250309000024572,1017,
151,0.2523732000263408,1016,
152,0.2542002000263892,1016,
153,0.25597990001551807,542,
154,0.2579297000193037,5,
155,0.2597817000350915,5,
156,0.2616427000029944,5,
157,0.2638789000338875,4,
158,0.26570480002555996,5,
159,0.2670380999916233,5,
160,0.2690163000370376,5,
161,0.2711614000145346,5,
162,0.27382300002500415,6,
163,0.2759352999855764,686,
164,0.27777600003173575,1016,
165,0.2802534000365995,1017,
166,0.2837693000328727,1017,
167,0.2856305000022985,1016,
168,0.28748120000818744,1016,
169,0.28960750001715496,885,
170,0.2914308999897912,6,
171,0.292924800014589,5,
172,0.2946679000160657,5,
173,0.29677100002299994,5,
174,0.29847939999308437,5,
175,0.30074839998269454,5,
176,0.30274489999283105,5,
177,0.30471470003249124,5,
178,0.30653619999065995,5,
179,0.30818659998476505,259,
180,0.31035919999703765,1016,
181,0.31233839999185875,1017,
182,0.31492099998285994,1016,
183,0.31716879998566583,1017,
184,0.31956660002470016,1016,
185,0.3215640999842435,1015,
186,0.3235187000245787,6,
187,0.32535310002276674,4,
188,0.32756180001888424,5,
189,0.32963430002564564,5,
190,0.3317024999996647,5,
191,0.33370600000489503,4,
192,0.3357294999877922,31,
193,0.3372487000306137,5,
194,0.3399728999938816,6,
195,0.3423018000321463,68,
196,0.34438770002452657,1016,
197,0.3464191000093706,1016,
198,0.34792580001521856,1017,
199,0.350173500017263,1017,
200,0.3519541000132449,1016,
201,0.3538272000150755,1016,
202,0.3556253000278957,6,
203,0.35739489999832585,5,
204,0.35976429999573156,5,
205,0.36123270000098273,5,
206,0.3630012000212446,5,
207,0.3649754000362009,5,
208,0.3670710999867879,5,
209,0.3690566000295803,5,
210,0.37054380000336096,6,
211,0.37220590002834797,6,
212,0.3739615000085905,1016,
213,0.37617770000360906,1017,
214,0.378137500025332,1018,
215,0.379905299982056,1016,
216,0.3821845999918878,1016,
217,0.3836693000048399,1016,
218,0.385464699997101,6,
219,0.38717990001896396,5,
220,0.38956390001112595,5,
221,0.39195160003146157,5,
222,0.3933841999969445,5,
223,0.39462039998034015,5,
224,0.3963598000118509,5,
225,0.39764400001149625,5,
226,0.4001455000252463,6,
227,0.4017213000333868,6,
228,0.403586600034032,880,
229,0.405210500000976,1016,
230,0.40745629998855293,1017,
231,0.4096002000151202,1017,
232,0.4119580999831669,1017,
233,0.4140862000058405,1016,
234,0.416091300023254,628,
235,0.4181377000059001,5,
236,0.42055209999671206,5,
237,0.4222136000171304,5,
238,0.4239002999966033,5,
239,0.4258613000274636,5,
240,0.4276460999972187,5,
241,0.42912029998842627,4,
242,0.4318238000269048,5,
243,0.43361850001383573,6,
244,0.43550150003284216,338,
245,0.43757920002099127,1017,
246,0.43978770001558587,1017,
247,0.44123559998115525,1017,
248,0.44320879998849705,1017,
249,0.4452028999803588,1016,
250,0.44728060002671555,964,
251,0.45006000000284985,5,
252,0.4519906000350602,5,
253,0.45383050001692027,5,
254,0.45589250000193715,5,
255,0.45834429998649284,4,
256,0.4605442000320181,5,
257,0.4621698000119068,5,
258,0.4645712000201456,5,
259,0.46639700001105666,5,
260,0.4683563000289723,123,
261,0.47038970002904534,1016,
262,0.47264500003075227,1017,
263,0.4745001000119373,1017,
264,0.47637059999397025,1017,
265,0.4785221000202,1016,
266,0.4807695000199601,1016,
267,0.4826529999845661,6,
268,0.4842970999889076,5,
269,0.4856910000089556,5,
270,0.4870269999955781,4,
271,0.4883374000201002,4,
272,0.48970010003540665,5,
273,0.4913597999839112,5,
274,0.49307590001262724,5,
275,0.4948125000228174,5,
276,0.49710720003349707,13,
277,0.4989373999997042,1016,
278,0.5006730000022799,1017,
279,0.5023683999897912,1017,
280,0.5042101999861188,1017,
281,0.5062708000186831,1016,
282,0.5081971000181511,1016,
283,0.5098664999823086,6,
284,0.5115136000094935,5,
285,0.513725400029216,5,
286,0.5154652000055648,5,
287,0.5168925999896601,5,
288,0.5186684000073001,5,
289,0.5205023000016809,5,
290,0.522162200009916,5,
291,0.5236770000192337,5,
292,0.525491000036709,6,
293,0.5271618000115268,1016,
294,0.5296573999803513,1017,
295,0.532087900035549,1017,
296,0.5336923000286333,1017,
297,0.5349874999956228,1016,
298,0.5363704999908805,1016,
299,0.5381658999831416,495,
300,0.539860500022769,6,
301,0.5413109000073746,5,
302,0.5433306000195444,5,
303,0.5449719000025652,4,
304,0.5466009000083432,5,
305,0.5481047999928705,5,
306,0.5497427000082098,5,
307,0.5511828000308014,5,
308,0.5527533999993466,6,
309,0.5544160000281408,901,
310,0.5564372999942861,1016,
311,0.5581398000358604,1017,
312,0.5598677000380121,1017,
313,0.5619564999942668,1017,
314,0.563667299982626,1016,
315,0.5657077000360005,878,
316,0.5672726000193506,6,
317,0.5689863000297919,5,
318,0.570663999998942,5,
319,0.5724634000216611,5,
320,0.574270399985835,5,
321,0.5759319000062533,5,
322,0.5775560000329278,5,
323,0.5792928999871947,5,
324,0.5816158000379801,6,
325,0.5835570000344887,346,
326,0.5853688000352122,1016,
327,0.586885099997744,1017,
328,0.5884201999870129,1016,
329,0.5903849999886006,1017,
330,0.5922862000297755,1016,
331,0.5941629000008106,998,
332,0.5957866000244394,5,
333,0.5984018000308424,5,
334,0.6002269000164233,5,
335,0.6020796000375412,5,
336,0.6033236000221223,5,
337,0.6045082000200637,5,
338,0.6061546999844722,6,
339,0.6079066999955103,5,
340,0.6097460000310093,6,
341,0.6110046000103466,25,
342,0.6124233999871649,1016,
343,0.6141861000214703,1017,
344,0.6158033999963664,1017,
345,0.6172354000154883,1017,
346,0.6187158999964595,1016,
347,0.620686799986288,1016,
348,0.6225794000201859,5,
349,0.6244022999890149,5,
350,0.626208100002259,5,
351,0.6279878999921493,5,
352,0.6300419000326656,4,
353,0.6314243000233546,4,
354,0.6327825000043958,4,
355,0.6341391000314616,5,
356,0.6354371000197716,5,
357,0.6367022999911569,6,
358,0.6379537000320852,1016,
359,0.6396319000050426,1017,
360,0.6408785000094213,1017,
361,0.6422804000321776,1017,
362,0.6435689000063576,1016,
363,0.6447739999857731,1016,
364,0.6460972999921069,28,
365,0.6476778000360355,5,
366,0.6494692999986,5,
367,0.650819800037425,5,
368,0.652188100037165,5,
369,0.6539273000089452,5,
370,0.6557570000295527,5,
371,0.6575190000003204,5,
372,0.6592988999909721,5,
373,0.6607350999838673,6,
374,0.6626256000017747,1016,
375,0.6646527000120841,1016,
376,0.6660258999909274,1017,
377,0.6673742000130005,1017,
378,0.6688697999925353,1017,
379,0.6703009000048041,1016,
380,0.6723111000028439,803,
381,0.6739231999963522,5,
382,0.6750959000200965,5,
383,0.6764964000321925,5,
384,0.6781342999893241,5,
385,0.6798511000233702,5,
386,0.6816605000058189,5,
387,0.6830606000148691,5,
388,0.6845307000330649,5,
389,0.6856941999867558,6,
390,0.6869220000226051,1014,
391,0.6881517000147142,1016,
392,0.6898520999820903,1016,
393,0.6911884000292048,1017,
394,0.692633000027854,1017,
395,0.6940485000377521,1016,
396,0.6952776000252925,1015,
397,0.6964399000280537,6,
398,0.697614100005012,5,
399,0.6995303999865428,5,
400,0.7012387000140734,5,
401,0.7026356999995187,5,
402,0.7039672000100836,5,
403,0.7052748000132851,5,
404,0.7065691000316292,5,
405,0.7079077000380494,6,
406,0.7096355999819934,722,
407,0.7114487999933772,1016,
408,0.7128595000249334,1017,
409,0.7146517999935895,1017,
410,0.7163770000333898,1017,
411,0.7180484000127763,1017,
412,0.7195554000209086,1016,
413,0.720733400026802,6,
414,0.7219206999870948,5,
415,0.7236894000088796,5,
416,0.7249588000122458,5,
417,0.7266892000334337,5,
418,0.7284239000291564,5,
419,0.7304879000294022,5,
420,0.7317896999884397,5,
421,0.7334562999894843,6,
422,0.7346889000036754,320,
423,0.7360637999954633,1016,
424,0.7374257000046782,1017,
425,0.7393847000203095,1017,
426,0.7410562000004575,1017,
427,0.7423681000364013,1017,
428,0.7441458000103012,1016,
429,0.7454865000327118,6,
430,0.7470275000086986,5,
431,0.7488148999982513,5,
432,0.7520162999862805,5,
433,0.7533595000277273,5,
434,0.7550482000224292,5,
435,0.7567841000272892,6,
436,0.7585086000035517,5,
437,0.760414500022307,6,
438,0.7621679999865592,76,
439,0.7642621999839321,1016,
440,0.7657065999810584,1017,
441,0.7670802000211552,1016,
442,0.769771600025706,1017,
443,0.7710851000156254,1016,
444,0.7725047999992967,1016,
445,0.7742968000238761,235,
446,0.7760376000078395,5,
447,0.7777815000154078,5,
448,0.7800547000369988,5,
449,0.7814183000009507,5,
450,0.7827202000189573,5,
451,0.7840199000202119,5,
452,0.7863663000171073,5,
453,0.787955800013151,6,
454,0.7896901000058278,6,
455,0.7914955000160262,1016,
456,0.7933024000376463,1017,
457,0.7951483000069857,1016,
458,0.7975848999922164,1017,
459,0.7994450000114739,1016,
460,0.8011778999934904,1016,
461,0.8025804000208154,531,
462,0.8044421999948099,5,
463,0.8061926999944262,5,
464,0.8078041999833658,5,
465,0.8093651999952272,4,
466,0.8107947999960743,5,
467,0.8127600000007078,5,
468,0.8142288000090048,5,
469,0.8155387000297196,5,
470,0.816867400018964,6,
471,0.818553899996914,1016,
472,0.8203024999820627,1017,
473,0.8220934999990277,1017,
474,0.8239164000260644,1017,
475,0.8254786999896169,1017,
476,0.8274042999837548,1016,
477,0.8291137000196613,866,
478,0.8303864999907091,5,
479,0.8317435000208206,5,
480,0.8329417000059038,5,
481,0.8341102999984287,5,
482,0.8357105000177398,5,
483,0.8368986999848858,5,
484,0.8383657000376843,5,
485,0.8402450000285171,5,
486,0.8421223000041209,6,
487,0.843469700019341,845,
488,0.8452780999941751,1017,
489,0.847556299995631,1017,
490,0.8488878000061959,1017,
491,0.8504096000106074,1017,
492,0.8525399999925867,1016,
493,0.8538519000285305,1016,
494,0.8550180000020191,6,
495,0.8563469999935478,5,
496,0.8575943000032566,4,
497,0.8591852000099607,5,
498,0.8603616000036709,5,
499,0.8615479000145569,5,
500,0.8628780000144616,5,
501,0.8640631000162102,5,
502,0.865913100016769,6,
503,0.8672769999830052,543,
504,0.8688330000150017,1016,
505,0.8702524999971502,1016,
506,0.8715893999906257,1017,
507,0.8728351999889128,1017,
508,0.8740631000255235,1016,
509,0.8752964999875985,1016,
510,0.8764841000083834,6,
511,0.877656200027559,5,
512,0.8792561999871396,5,
513,0.8804993000230752,5,
514,0.8817424000008032,5,
515,0.88299630000256,5,
516,0.8845604000380263,5,
517,0.8864044999936596,5,
518,0.8882686999859288,6,
519,0.8902155000250787,235,
520,0.8924190999823622,1016,
521,0.8938108999864198,1017,
522,0.8951014000340365,1016,
523,0.8973532000090927,1017,
524,0.8987788000376895,1016,
525,0.9002875000005588,1016,
526,0.9017821000306867,6,
527,0.9033594999928027,5,
528,0.9048875999869779,5,
529,0.9067347000236623,5,
530,0.908480399986729,5,
531,0.9103897000313736,5,
532,0.911765800032299,5,
533,0.9139475999982096,5,
534,0.915638400008902,6,
535,0.9169004000141285,135,
536,0.9202824999811128,1016,
537,0.9218090000213124,1016,
538,0.9233267999952659,1017,
539,0.9245855000335723,1017,
540,0.9259920000331476,1018,
541,0.9272851999849081,1016,
542,0.9288052000338212,703,
543,0.9318847000249662,6,
544,0.9336684999871068,5,
545,0.9354564999812283,5,
546,0.9366997000179254,5,
547,0.9379042999935336,5,
548,0.9397489000111818,5,
549,0.9409783000010066,5,
550,0.9421584000228904,6,
551,0.943349200009834,48,
552,0.9445805000141263,1016,
553,0.9459159999969415,1017,
554,0.9487498000380583,1017,
555,0.9503842000267468,1017,
556,0.9522146999952383,1017,
557,0.9535949000273831,1016,
558,0.9550272999913432,887,
559,0.9563617000239901,6,
560,0.9579590000212193,5,
561,0.9594758999883197,5,
562,0.9612204000004567,5,
563,0.9627867999952286,5,
564,0.964291799988132,5,
565,0.9657452999963425,5,
566,0.9672299000085331,6,
567,0.968786999990698,7,
568,0.970496500027366,1016,
569,0.9719078000052832,1016,
570,0.9731908999965526,1017,
571,0.9744530000025406,1017,
572,0.9757686000084504,1017,
573,0.9770930000231601,1016,
574,0.9786298000253737,1015,
575,0.9802003999939188,6,
576,0.981369299988728,5,
577,0.9826361000305042,5,
578,0.9837915999814868,5,
579,0.9852542000007816,5,
580,0.9865297999931499,5,
581,0.987839300010819,5,
582,0.989296399988234,5,
583,0.9905053999973461,6,
584,0.9917886999901384,1016,
585,0.9930831000092439,1017,
586,0.9943725999910384,1017,
587,0.9956512000062503,1017,
588,0.9972360000247136,1017,
589,0.9993213000125252,1016,
590,1.001208100002259,1016,
591,1.002420400036499,6,
592,1.0036048000329174,5,
593,1.0048248000093736,5,
594,1.0061994999996386,4,
595,1.0074189000297338,5,
596,1.008990400005132,5,
597,1.0105884000076912,5,
598,1.0122200000332668,5,
599,1.0134619000018574,6,
600,1.0150471000233665,756,
601,1.01636970002437,1017,
602,1.0180057000252418,1017,
603,1.0196566000231542,1017,
604,1.0209725000313483,1017,
605,1.0225416999892332,1016,
606,1.0238412999897264,1016,
607,1.0250500999973156,6,
608,1.0262566999881528,5,
609,1.0274924000259489,5,
610,1.0290113000082783,5,
611,1.0305351000279188,5,
612,1.0321732999873348,5,
613,1.0337361000129022,5,
614,1.0350329999928363,5,
615,1.0363260000012815,5,
616,1.0377555000013672,361,
617,1.039354300010018,1016,
618,1.0407454000087455,1017,
619,1.0421908000134863,1017,
620,1.0436369000235572,1017,
621,1.0450226999819279,1017,
622,1.0464611999923363,1016,
623,1.0478295999928378,6,
624,1.049347400024999,5,
625,1.0508708999841474,5,
626,1.0521073000272736,4,
627,1.0534305000328459,5,
628,1.0547620999859646,5,
629,1.05615720001515,5,
630,1.0573753000353463,5,
631,1.0589813999831676,5,
632,1.0601976999896578,154,
633,1.0618873999919742,1016,
634,1.063534000015352,1017,
635,1.0648373999865726,1017,
636,1.066161099995952,1017,
637,1.067930500023067,1016,
638,1.0694730000104755,1016,
639,1.070678999996744,509,
640,1.0722014000057243,5,
641,1.073366500029806,5,
642,1.0745355000253767,5,
643,1.0756968000205234,5,
644,1.0768727000104263,5,
645,1.0780393999884836,4,
646,1.0795620999997482,5,
647,1.0808469000039622,5,
648,1.0823402000241913,22,
649,1.0836266999831423,1016,
650,1.0851897000102326,1017,
651,1.0864316000370309,1016,
652,1.0876709999865852,1017,
653,1.0892260000109673,1017,
654,1.090480100014247,1016,
655,1.0920158000080846,719,
656,1.0931801000260748,6,
657,1.0943409000174142,5,
658,1.095609300013166,5,
659,1.0970659999875352,5,
660,1.0983238000189885,5,
661,1.0998562999884598,5,
662,1.1018290999927558,5,
663,1.1030125999823213,6,
664,1.1041746999835595,6,
665,1.1054097000160255,1016,
666,1.10663840000052,1016,
667,1.1078848000033759,1017,
668,1.1094184999819845,1017,
669,1.1106721999822184,1017,
670,1.1123141000280157,1016,
671,1.11390900000697,972,
672,1.1154290999984369,6,
673,1.1166383000090718,5,
674,1.1182274000020698,5,
675,1.1194401999819092,5,
676,1.1206146000185981,5,
677,1.1221491000032984,5,
678,1.1233108000014909,5,
679,1.124482800019905,5,
680,1.1257622999837622,6,
681,1.127080800011754,1016,
682,1.12861310003791,1016,
683,1.1302952999831177,1017,
684,1.1320049000205472,1017,
685,1.133757300034631,1017,
686,1.135398600017652,1016,
687,1.1366771000321023,1016,
688,1.1383750999812037,5,
689,1.1398061999934725,5,
690,1.1412499999860302,5,
691,1.1428014999837615,5,
692,1.1445141999865882,4,
693,1.1457926000002772,4,
694,1.1469647000194527,5,
695,1.1482056999811903,5,
696,1.1497351999860257,6,
697,1.1514539000345394,719,
698,1.1529787000035867,1017,
699,1.1544349000323564,1017,
700,1.1557781000155956,1017,
701,1.1570889999857172,1017,
702,1.1583931000204757,1016,
703,1.1599842000287026,1016,
704,1.1615360000287183,6,
705,1.162821400037501,5,
706,1.1639925999916159,5,
707,1.1652348000206985,5,
708,1.16643219999969,4,
709,1.1680143999983557,5,
710,1.1693130999919958,12,
711,1.1706406000303105,5,
712,1.1721498999977484,5,
713,1.1736145000322722,446,
714,1.1750469999969937,1017,
715,1.176388300023973,1017,
716,1.1778030000277795,1017,
717,1.1793365000048652,1017,
718,1.1805731999920681,1016,
719,1.1821235999814235,1016,
720,1.1832962000044063,6,
721,1.184464799996931,5,
722,1.1858697999850847,5,
723,1.187043400015682,5,
724,1.188208100036718,5,
725,1.1897317999973893,5,
726,1.1913315000128932,5,
727,1.1938193999812938,5,
728,1.1957071000360884,6,
729,1.1973580000340007,231,
730,1.198841799981892,1016,
731,1.2003052000072785,1016,
732,1.2022203999804333,1017,
733,1.2036073000053875,1017,
734,1.2055399999953806,1017,
735,1.2074884999892674,1017,
736,1.2096239000093192,562,
737,1.211226599989459,5,
738,1.2126819000113755,5,
739,1.2142791000078432,5,
740,1.2156907999888062,5,
741,1.2170199999818578,5,
742,1.2187288000131957,5,
743,1.2203469999949448,5,
744,1.2223751000128686,6,
745,1.2238123000133783,195,
746,1.2253644000156783,1016,
747,1.2269697000156157,1017,
748,1.2287848999840207,1017,
749,1.2308045999961905,1017,
750,1.232625900011044,1016,
751,1.2341189000289887,1016,
752,1.2358994000242092,823,
753,1.2372555999900214,5,
754,1.2389969000359997,5,
755,1.2408773000352085,5,
756,1.2427936000167392,5,
757,1.2444921000278555,5,
758,1.2460622999933548,5,
759,1.2475274000316858,5,
760,1.2488679999951273,6,
761,1.250408400024753,62,
762,1.2524751999881119,1016,
763,1.2540206999983639,1017,
764,1.2552498999866657,1017,
765,1.2565025000367314,1017,
766,1.2577544000232592,1017,
767,1.2594443000270985,1016,
768,1.260785799997393,972,
769,1.2621917999931611,5,
770,1.263839100021869,5,
771,1.26537969999481,5,
772,1.2668624999932945,5,
773,1.2682309999945574,5,
774,1.269797099987045,5,
775,1.2712092000292614,5,
776,1.2727411999949254,5,
777,1.2742576000164263,7,
778,1.2756001999950968,1016,
779,1.2770146999973804,1017,
780,1.2786341999890283,1016,
781,1.2803653000155464,1016,
782,1.2817975000361912,1017,
783,1.2831033000256866,1016,
784,1.2856679999968037,1016,
785,1.2872171000344679,6,
786,1.288963800005149,5,
787,1.2908772000228055,5,
788,1.2927822000347078,5,
789,1.2948814000119455,5,
790,1.2966089000110514,5,
791,1.2979145999997854,5,
792,1.2998208000208251,5,
793,1.3016228000051342,5,
794,1.3035653000115417,1016,
795,1.3048225999809802,1016,
796,1.3067929000244476,1017,
797,1.3085992999840528,1017,
798,1.3103524000034668,1017,
799,1.3122269000159577,1017,
800,1.3142384000238962,1016,
801,1.3156162000377662,6,
802,1.316913900023792,5,
803,1.3181557999923825,5,
804,1.320115500013344,5,
805,1.3217011999804527,5,
806,1.3234591000364162,5,
807,1.3249993000063114,4,
808,1.3267391999834217,5,
809,1.3284963000332937,6,
810,1.3307520000380464,879,
811,1.332185200008098,1016,
812,1.3334719000267796,1017,
813,1.334735799988266,1017,
814,1.33644570002798,1017,
815,1.3377196000074036,1017,
816,1.3400895000086166,1016,
817,1.3418862000107765,6,
818,1.3435622000251897,5,
819,1.3453031000099145,5,
820,1.3466310999938287,5,
821,1.3479687999933958,5,
822,1.349461000005249,5,
823,1.3507376000052318,30,
824,1.3522915000212379,5,
825,1.3539150999858975,6,
826,1.3551297999802046,438,
827,1.3563616999890655,1016,
828,1.3575877000112087,1017,
829,1.35885210003471,1017,
830,1.3603561000199988,1017,
831,1.3619411999825388,1017,
832,1.3634973000152968,1016,
833,1.3646967000095174,6,
834,1.3659640999976546,5,
835,1.3671351000084542,5,
836,1.3683009999804199,5,
837,1.3698361000278965,4,
838,1.3710074999835342,4,
839,1.3729610000154935,5,
840,1.3747967000235803,5,
841,1.376543699996546,6,
842,1.377835799998138,119,
843,1.3797509000287391,1016,
844,1.381754300033208,1017,
845,1.3830346000031568,1017,
846,1.3842969000106677,1017,
847,1.3855532000306994,1016,
848,1.3872443999862298,1016,
849,1.3885770000051707,386,
850,1.39033720002044,5,
851,1.392277600010857,5,
852,1.3939714999869466,4,
853,1.395904100034386,5,
854,1.3971741999848746,5,
855,1.398488399980124,5,
856,1.400002799986396,5,
857,1.4015526000293903,6,
858,1.4034817999927327,44,
859,1.4048766000196338,1017,
860,1.406644899980165,1016,
861,1.4084718000376597,1017,
862,1.4103155999910086,1017,
863,1.4123756000190042,1017,
864,1.4140278000268154,1016,
865,1.4155856000143103,768,
866,1.416871200024616,6,
867,1.4181575999828056,5,
868,1.4202448999858461,5,
869,1.4217777000158094,5,
870,1.423495399998501,5,
871,1.4251830999855883,5,
872,1.4270784999825992,5,
873,1.4290164000121877,6,
874,1.4308053000131622,9,
875,1.432340600003954,1016,
876,1.433713499980513,1017,
877,1.4350905999890529,1017,
878,1.437003500002902,1017,
879,1.4382801000028849,1017,
880,1.440338900021743,1016,
881,1.4424599999911152,1010,
882,1.4442032999941148,6,
883,1.4458027000073344,5,
884,1.4475667999940924,5,
885,1.4488120999885723,5,
886,1.45034849998774,5,
887,1.451985199993942,5,
888,1.4536305000074208,5,
889,1.4549905000021681,6,
890,1.4568715000059456,6,
891,1.458595200034324,1016,
892,1.460431299987249,1016,
893,1.462455700035207,1017,
894,1.4644229999976233,1017,
895,1.4657576000317931,1017,
896,1.4670547000132501,1017,
897,1.4683509999886155,1016,
898,1.469902999990154,6,
899,1.4723592000082135,5,
900,1.4740141000365838,5,
901,1.4757775000180118,5,
902,1.4775258000008762,4,
903,1.4792700000107288,4,
904,1.480752500006929,5,
905,1.4821069000172429,5,
906,1.4833548000315204,6,
907,1.4849673000280745,1016,
908,1.4863353000255302,1016,
909,1.4881900000036694,1017,
910,1.4897534000338055,1017,
911,1.4921406999928877,1017,
912,1.4940414000302553,1017,
913,1.4958549999864772,1016,
914,1.4976885000360198,6,
915,1.498974799993448,5,
916,1.5004634000360966,5,
917,1.502089400019031,5,
918,1.5032939999946393,4,
919,1.505944999982603,5,
920,1.5075881000375375,5,
921,1.5093261000001803,6,
922,1.511101400014013,6,
923,1.5127920000231825,879,
924,1.5146670999820344,1016,
925,1.5162586999940686,1017,
926,1.5176450000144541,1017,
927,1.5189137000124902,1017,
928,1.5204464999842457,1017,
929,1.5220690999994986,1016,
930,1.523254800005816,6,
931,1.5246221999987029,5,
932,1.5260172000271268,5,
933,1.5278252999996766,5,
934,1.5292000999907032,5,
935,1.5307822999893688,5,
936,1.5321611000108533,5,
937,1.5335180999827571,5,
938,1.5348028999869712,6,
939,1.5371690000174567,438,
940,1.5389820000273176,1016,
941,1.5407503999886103,1017,
942,1.5426535999868065,1017,
943,1.5447694000322372,1017,
944,1.546554600005038,1017,
945,1.5479972999892198,1016,
946,1.5493471000227146,324,
947,1.5508374000201002,6,
948,1.552159600018058,5,
949,1.5536152999848127,6,
950,1.5548707999987528,4,
951,1.5562987999874167,5,
952,1.5578441999969073,5,
953,1.5592049999977462,5,
954,1.5607199000078253,6,
955,1.5619379000272602,207,
956,1.563187799998559,1017,
957,1.564589600020554,1017,
958,1.5660649000201374,1017,
959,1.5675767000066116,1017,
960,1.569074200000614,1016,
961,1.571001600008458,1016,
962,1.5734828999848105,548,
963,1.5747858000104316,5,
964,1.577075999986846,5,
965,1.5788146000122651,5,
966,1.5811065000016242,5,
967,1.5823934000218287,5,
968,1.583717500034254,5,
969,1.5852062000194564,6,
970,1.5868407000089064,5,
971,1.5893787000095472,80,
972,1.5911666000029072,1016,
973,1.5929981000372209,1016,
974,1.594814000010956,1017,
975,1.5964557999977842,1017,
976,1.5978108000126667,1017,
977,1.5993554000160657,1016,
