timestamp_us,adc_value,voltage_V
138091,0,0.0
138216,0,0.0
138342,0,0.0
138467,0,0.0
138592,0,0.0
138717,0,0.0
138843,0,0.0
138968,0,0.0
139098,0,0.0
139223,0,0.0
139348,0,0.0
139473,0,0.0
139599,0,0.0
142095,0,0.0
142222,0,0.0
142348,0,0.0
142473,0,0.0
142598,0,0.0
142723,0,0.0
142849,0,0.0
142974,0,0.0
143103,0,0.0
143229,0,0.0
143354,0,0.0
143479,0,0.0
143604,0,0.0
143730,0,0.0
143855,0,0.0
146335,0,0.0
146462,0,0.0
146588,0,0.0
146713,0,0.0
146838,0,0.0
146964,0,0.0
147094,0,0.0
147219,0,0.0
147344,0,0.0
147469,0,0.0
147595,0,0.0
147720,0,0.0
147845,0,0.0
147971,0,0.0
148100,0,0.0
148226,0,0.0
150712,0,0.0
150840,0,0.0
150966,0,0.0
151095,0,0.0
151220,0,0.0
151346,0,0.0
151471,0,0.0
151596,0,0.0
151721,0,0.0
151847,0,0.0
151972,0,0.0
152102,0,0.0
152227,0,0.0
152352,0,0.0
152477,0,0.0
154975,0,0.0
155107,0,0.0
155232,0,0.0
155357,0,0.0
155482,0,0.0
155608,0,0.0
155733,0,0.0
155858,0,0.0
155984,0,0.0
156113,0,0.0
156239,0,0.0
156364,0,0.0
156489,0,0.0
156614,0,0.0
156740,0,0.0
159221,0,0.0
159349,0,0.0
159474,0,0.0
159600,0,0.0
159725,0,0.0
159850,0,0.0
159975,0,0.0
160105,0,0.0
160230,0,0.0
160355,0,0.0
160481,0,0.0
160606,0,0.0
160731,0,0.0
160856,0,0.0
160982,0,0.0
161112,0,0.0
163592,0,0.0
163720,0,0.0
163845,0,0.0
163970,0,0.0
164100,0,0.0
164225,0,0.0
164350,0,0.0
164475,0,0.0
164601,0,0.0
164726,0,0.0
164851,0,0.0
164977,0,0.0
165106,0,0.0
165231,0,0.0
165356,0,0.0
167855,0,0.0
167983,0,0.0
168112,0,0.0
168237,0,0.0
168363,0,0.0
168488,0,0.0
168613,0,0.0
168738,0,0.0
168864,0,0.0
168992,0,0.0
169122,0,0.0
169247,0,0.0
169372,0,0.0
169497,0,0.0
169623,0,0.0
172101,0,0.0
172229,0,0.0
172354,0,0.0
172479,0,0.0
172605,0,0.0
172730,0,0.0
172855,0,0.0
172981,0,0.0
173110,0,0.0
173235,0,0.0
173361,0,0.0
173486,0,0.0
173611,0,0.0
173736,0,0.0
173862,0,0.0
173988,0,0.0
176472,0,0.0
176600,0,0.0
176725,0,0.0
176850,0,0.0
176976,0,0.0
177105,0,0.0
177230,0,0.0
177356,0,0.0
177481,0,0.0
177606,0,0.0
177731,0,0.0
177857,0,0.0
177982,0,0.0
178112,0,0.0
178237,0,0.0
180735,0,0.0
180863,0,0.0
180992,0,0.0
181121,0,0.0
181247,0,0.0
181372,0,0.0
181497,0,0.0
181623,0,0.0
181748,0,0.0
181876,0,0.0
182001,0,0.0
182131,0,0.0
182256,0,0.0
182381,0,0.0
182507,0,0.0
185005,0,0.0
185137,0,0.0
185262,0,0.0
185387,0,0.0
185513,0,0.0
185638,0,0.0
185763,0,0.0
185893,0,0.0
186022,0,0.0
186148,0,0.0
186273,0,0.0
186398,0,0.0
186523,0,0.0
186649,0,0.0
186774,0,0.0
186904,0,0.0
189395,0,0.0
189523,0,0.0
189648,0,0.0
189773,0,0.0
189903,0,0.0
190032,0,0.0
190158,0,0.0
190283,0,0.0
190408,0,0.0
190533,0,0.0
190659,0,0.0
190784,0,0.0
190911,0,0.0
191041,0,0.0
191166,0,0.0
193655,0,0.0
193782,0,0.0
193910,0,0.0
194039,0,0.0
194164,0,0.0
194290,0,0.0
194415,0,0.0
194540,0,0.0
194665,0,0.0
194791,0,0.0
194920,0,0.0
195049,0,0.0
195175,0,0.0
195300,0,0.0
195425,0,0.0
195551,0,0.0
198037,0,0.0
198164,0,0.0
198290,0,0.0
198415,0,0.0
198540,0,0.0
198665,0,0.0
198791,0,0.0
198920,0,0.0
199049,0,0.0
199175,0,0.0
199300,0,0.0
199425,0,0.0
199551,0,0.0
199676,0,0.0
199801,0,0.0
202295,0,0.0
202422,0,0.0
202548,0,0.0
202673,0,0.0
202798,0,0.0
202926,0,0.0
203056,0,0.0
203181,0,0.0
203306,0,0.0
203432,0,0.0
203557,0,0.0
203682,0,0.0
203808,0,0.0
203937,0,0.0
204066,0,0.0
206565,0,0.0
206692,0,0.0
206818,0,0.0
206945,0,0.0
207075,0,0.0
207200,0,0.0
207325,0,0.0
207450,0,0.0
207576,0,0.0
207701,0,0.0
207826,0,0.0
207955,0,0.0
208084,0,0.0
208209,0,0.0
208335,0,0.0
208460,0,0.0
210955,0,0.0
211087,0,0.0
211212,0,0.0
211337,0,0.0
211463,0,0.0
211588,0,0.0
211713,0,0.0
211839,0,0.0
211965,0,0.0
212094,0,0.0
212220,0,0.0
212345,0,0.0
212470,0,0.0
212595,0,0.0
212721,0,0.0
215215,0,0.0
215342,0,0.0
215468,0,0.0
215593,0,0.0
215718,0,0.0
215844,0,0.0
215969,0,0.0
216098,0,0.0
216224,0,0.0
216349,0,0.0
216474,0,0.0
216600,0,0.0
216725,0,0.0
216850,0,0.0
216976,0,0.0
217105,0,0.0
219592,0,0.0
219720,0,0.0
219845,0,0.0
219970,0,0.0
220100,0,0.0
220225,0,0.0
220350,0,0.0
220476,0,0.0
220601,0,0.0
220726,0,0.0
220851,0,0.0
220977,0,0.0
221106,0,0.0
221231,0,0.0
221357,0,0.0
223855,0,0.0
223983,2790,2.2483516483516484
224113,2693,2.17018315018315
224238,2610,2.1032967032967034
224364,2543,2.049304029304029
224490,2473,1.9928937728937728
224616,2411,1.9429304029304026
224741,2351,1.8945787545787545
224868,2309,1.8607326007326006
224995,0,0.0
225124,0,0.0
225249,0,0.0
227735,0,0.0
227863,0,0.0
227992,0,0.0
228121,0,0.0
228247,0,0.0
228372,0,0.0
228497,0,0.0
228623,0,0.0
228748,0,0.0
228876,0,0.0
229001,0,0.0
229131,0,0.0
229256,0,0.0
229381,0,0.0
229507,0,0.0
229632,0,0.0
232112,0,0.0
232240,0,0.0
232365,0,0.0
232490,0,0.0
232616,0,0.0
232741,0,0.0
232868,0,0.0
232994,0,0.0
233123,0,0.0
233249,0,0.0
233374,0,0.0
233499,0,0.0
233625,0,0.0
233750,0,0.0
233878,0,0.0
236375,0,0.0
236503,0,0.0
236628,0,0.0
236753,0,0.0
236881,0,0.0
237006,0,0.0
237136,0,0.0
237261,0,0.0
237386,0,0.0
237512,0,0.0
237637,0,0.0
237762,0,0.0
237893,0,0.0
238023,0,0.0
238148,0,0.0
240645,0,0.0
240772,0,0.0
240902,0,0.0
241032,0,0.0
241157,0,0.0
241282,0,0.0
241408,0,0.0
241533,0,0.0
241658,0,0.0
241783,0,0.0
241911,0,0.0
242041,0,0.0
242166,0,0.0
242291,0,0.0
242417,0,0.0
242542,0,0.0
245039,0,0.0
245167,0,0.0
245292,0,0.0
245418,0,0.0
245543,0,0.0
245668,0,0.0
245793,0,0.0
245924,0,0.0
246053,0,0.0
246179,0,0.0
246304,0,0.0
246429,0,0.0
246554,0,0.0
246680,0,0.0
246805,0,0.0
249295,0,0.0
249422,0,0.0
249548,0,0.0
249673,0,0.0
249798,0,0.0
249926,0,0.0
250056,0,0.0
250181,0,0.0
250306,0,0.0
250431,0,0.0
250557,0,0.0
250682,0,0.0
250807,0,0.0
250937,0,0.0
251066,0,0.0
251192,0,0.0
253672,0,0.0
253800,0,0.0
253927,0,0.0
254057,0,0.0
254182,0,0.0
254308,0,0.0
254433,0,0.0
254558,0,0.0
254684,0,0.0
254809,0,0.0
254937,0,0.0
255066,0,0.0
255192,0,0.0
255317,0,0.0
255442,0,0.0
257938,0,0.0
258071,0,0.0
258196,0,0.0
258321,0,0.0
258446,0,0.0
258572,0,0.0
258697,0,0.0
258822,0,0.0
258952,0,0.0
259081,0,0.0
259206,0,0.0
259332,0,0.0
259457,0,0.0
259582,0,0.0
259707,0,0.0
262205,0,0.0
262332,0,0.0
262457,0,0.0
262583,0,0.0
262708,0,0.0
262833,0,0.0
262960,0,0.0
263090,0,0.0
263215,0,0.0
263340,0,0.0
263466,0,0.0
263591,0,0.0
263716,0,0.0
263841,0,0.0
263967,0,0.0
264096,0,0.0
266575,0,0.0
266703,0,0.0
266828,0,0.0
266955,0,0.0
267085,0,0.0
267210,0,0.0
267335,0,0.0
267461,0,0.0
267586,0,0.0
267711,0,0.0
267836,0,0.0
267963,0,0.0
268092,0,0.0
268217,0,0.0
268342,0,0.0
270835,0,0.0
270963,0,0.0
271093,0,0.0
271218,0,0.0
271343,0,0.0
271469,0,0.0
271594,0,0.0
271719,0,0.0
271844,0,0.0
271970,0,0.0
272099,0,0.0
272224,0,0.0
272350,0,0.0
272475,0,0.0
272600,0,0.0
275085,0,0.0
275212,0,0.0
275338,0,0.0
275463,0,0.0
275588,0,0.0
275713,0,0.0
275839,0,0.0
275964,0,0.0
276094,0,0.0
276219,0,0.0
276345,0,0.0
276470,0,0.0
276595,0,0.0
276721,0,0.0
276846,0,0.0
276971,0,0.0
279455,0,0.0
279583,0,0.0
279708,0,0.0
279833,0,0.0
279960,0,0.0
280090,0,0.0
280215,0,0.0
280340,0,0.0
280465,0,0.0
280591,0,0.0
280716,0,0.0
280841,0,0.0
280967,0,0.0
281096,0,0.0
281221,0,0.0
283715,0,0.0
283842,0,0.0
283968,0,0.0
284097,0,0.0
284223,0,0.0
284348,0,0.0
284473,0,0.0
284599,0,0.0
284724,0,0.0
284849,0,0.0
284975,0,0.0
285104,0,0.0
285229,0,0.0
285354,0,0.0
285480,0,0.0
287965,0,0.0
288097,0,0.0
288222,0,0.0
288347,0,0.0
288472,0,0.0
288598,0,0.0
288723,0,0.0
288848,0,0.0
288974,0,0.0
289103,0,0.0
289229,0,0.0
289354,0,0.0
289479,0,0.0
289604,0,0.0
289730,0,0.0
289855,0,0.0
292335,0,0.0
292463,0,0.0
292588,0,0.0
292713,0,0.0
292838,0,0.0
292964,0,0.0
293093,0,0.0
293219,0,0.0
293344,0,0.0
293469,0,0.0
293595,0,0.0
293720,0,0.0
293845,0,0.0
293970,0,0.0
294099,0,0.0
296595,0,0.0
296722,0,0.0
296848,0,0.0
296973,0,0.0
297102,0,0.0
297228,0,0.0
297353,0,0.0
297478,0,0.0
297603,0,0.0
297729,0,0.0
297854,0,0.0
297979,0,0.0
298109,0,0.0
298234,0,0.0
298359,0,0.0
300845,0,0.0
300972,0,0.0
301102,0,0.0
301227,0,0.0
301353,0,0.0
301478,0,0.0
301603,0,0.0
301729,0,0.0
301854,0,0.0
301979,0,0.0
302108,0,0.0
302234,0,0.0
302359,0,0.0
302484,0,0.0
302610,0,0.0
302735,0,0.0
305215,0,0.0
305343,0,0.0
305468,0,0.0
305593,0,0.0
305718,0,0.0
305844,0,0.0
305969,0,0.0
306098,0,0.0
306224,0,0.0
306349,0,0.0
306474,0,0.0
306600,0,0.0
306725,0,0.0
306850,0,0.0
306976,0,0.0
309475,0,0.0
309602,0,0.0
309728,0,0.0
309853,0,0.0
309978,0,0.0
310108,0,0.0
310233,0,0.0
310358,0,0.0
310483,0,0.0
310609,0,0.0
310734,0,0.0
310859,0,0.0
310985,0,0.0
311115,0,0.0
311240,0,0.0
313725,0,0.0
313852,0,0.0
313978,0,0.0
314107,0,0.0
314232,0,0.0
314358,0,0.0
314483,0,0.0
314608,0,0.0
314733,0,0.0
314859,0,0.0
314985,0,0.0
315114,0,0.0
315239,0,0.0
315364,0,0.0
315490,0,0.0
315615,0,0.0
318095,0,0.0
318223,0,0.0
318348,0,0.0
318473,0,0.0
318598,0,0.0
318724,0,0.0
318849,0,0.0
318974,0,0.0
319104,0,0.0
319229,0,0.0
319354,0,0.0
319479,0,0.0
319605,0,0.0
319730,0,0.0
319855,0,0.0
322335,0,0.0
322462,0,0.0
322588,0,0.0
322713,0,0.0
322838,0,0.0
322964,0,0.0
323093,0,0.0
323219,0,0.0
323344,0,0.0
323469,0,0.0
323594,0,0.0
323720,0,0.0
323845,0,0.0
323970,0,0.0
324099,0,0.0
326578,0,0.0
326706,0,0.0
326831,0,0.0
326959,0,0.0
327089,0,0.0
327214,0,0.0
327340,0,0.0
327465,0,0.0
327590,0,0.0
327715,0,0.0
327841,0,0.0
327966,0,0.0
328096,0,0.0
328221,0,0.0
328347,0,0.0
328472,0,0.0
330956,0,0.0
331088,0,0.0
331213,0,0.0
331338,0,0.0
331464,0,0.0
331589,0,0.0
331714,0,0.0
331840,0,0.0
331966,0,0.0
332095,0,0.0
332221,0,0.0
332346,0,0.0
332471,0,0.0
332596,0,0.0
332722,0,0.0
335215,0,0.0
335343,0,0.0
335468,0,0.0
335593,0,0.0
335718,0,0.0
335844,0,0.0
335969,0,0.0
336098,0,0.0
336224,0,0.0
336349,0,0.0
336474,0,0.0
336600,0,0.0
336725,0,0.0
336850,0,0.0
336976,0,0.0
339461,0,0.0
339589,0,0.0
339714,0,0.0
339839,0,0.0
339965,0,0.0
340095,0,0.0
340220,0,0.0
340345,0,0.0
340471,0,0.0
340596,0,0.0
340721,0,0.0
340847,0,0.0
340972,0,0.0
341102,0,0.0
341227,0,0.0
341352,0,0.0
343832,0,0.0
343961,0,0.0
344091,0,0.0
344216,0,0.0
344342,0,0.0
344467,0,0.0
344592,0,0.0
344718,0,0.0
344843,0,0.0
344968,0,0.0
345098,0,0.0
345223,0,0.0
345349,0,0.0
345474,0,0.0
345599,0,0.0
348095,0,0.0
348222,0,0.0
348348,0,0.0
348473,0,0.0
348598,0,0.0
348724,0,0.0
348849,0,0.0
348974,0,0.0
349104,0,0.0
349229,0,0.0
349354,0,0.0
349479,0,0.0
349605,0,0.0
349730,0,0.0
349855,0,0.0
352335,0,0.0
352462,0,0.0
352588,0,0.0
352713,0,0.0
352838,0,0.0
352964,0,0.0
353094,0,0.0
353219,0,0.0
353344,0,0.0
353469,0,0.0
353595,0,0.0
353720,0,0.0
353845,0,0.0
353970,0,0.0
354100,0,0.0
354225,0,0.0
356712,0,0.0
356840,0,0.0
356966,0,0.0
357095,0,0.0
357221,0,0.0
357346,0,0.0
357471,0,0.0
357596,0,0.0
357722,0,0.0
357847,0,0.0
357972,0,0.0
358102,0,0.0
358227,0,0.0
358352,0,0.0
358478,0,0.0
360975,0,0.0
361107,0,0.0
361232,0,0.0
361357,0,0.0
361482,0,0.0
361608,0,0.0
361733,0,0.0
361858,0,0.0
361984,0,0.0
362114,0,0.0
362239,0,0.0
362364,0,0.0
362489,0,0.0
362615,0,0.0
362740,0,0.0
365221,0,0.0
365349,0,0.0
365474,0,0.0
365599,0,0.0
365725,0,0.0
365850,0,0.0
365975,0,0.0
366105,0,0.0
366230,0,0.0
366355,0,0.0
366480,0,0.0
366606,0,0.0
366731,0,0.0
366856,0,0.0
366982,0,0.0
367111,0,0.0
369592,0,0.0
369720,0,0.0
369845,0,0.0
369970,0,0.0
370100,0,0.0
370225,0,0.0
370350,0,0.0
370475,0,0.0
370601,0,0.0
370726,0,0.0
370851,0,0.0
370977,0,0.0
371106,0,0.0
371231,0,0.0
371356,0,0.0
373855,0,0.0
373983,0,0.0
374112,0,0.0
374237,0,0.0
374363,0,0.0
374488,0,0.0
374613,0,0.0
374739,0,0.0
374864,0,0.0
374992,0,0.0
375121,0,0.0
375247,0,0.0
375372,0,0.0
375497,0,0.0
375623,0,0.0
378101,0,0.0
378229,0,0.0
378354,0,0.0
378479,0,0.0
378605,0,0.0
378730,0,0.0
378855,0,0.0
378981,0,0.0
379110,0,0.0
379235,0,0.0
379361,0,0.0
379486,0,0.0
379611,0,0.0
379737,0,0.0
379862,0,0.0
379992,0,0.0
382495,0,0.0
382623,0,0.0
382748,0,0.0
382876,0,0.0
383001,0,0.0
383131,0,0.0
383256,0,0.0
383381,0,0.0
383507,0,0.0
383632,0,0.0
383757,0,0.0
383886,0,0.0
384016,0,0.0
384141,0,0.0
384267,0,0.0
386755,0,0.0
386886,0,0.0
387015,0,0.0
387140,0,0.0
387266,0,0.0
387391,0,0.0
387516,0,0.0
387641,0,0.0
387767,0,0.0
387894,0,0.0
388024,0,0.0
388149,0,0.0
388274,0,0.0
388400,0,0.0
388525,0,0.0
391005,0,0.0
391137,0,0.0
391262,0,0.0
391387,0,0.0
391513,0,0.0
391638,0,0.0
391763,0,0.0
391893,0,0.0
392022,0,0.0
392147,0,0.0
392273,0,0.0
392398,0,0.0
392523,0,0.0
392648,0,0.0
392774,0,0.0
392903,0,0.0
395395,0,0.0
395523,0,0.0
395648,0,0.0
395773,0,0.0
395903,0,0.0
396032,0,0.0
396157,0,0.0
396283,0,0.0
396408,0,0.0
396533,0,0.0
396658,0,0.0
396784,0,0.0
396911,0,0.0
397041,0,0.0
397166,0,0.0
399655,0,0.0
399782,0,0.0
399910,0,0.0
400039,0,0.0
400164,0,0.0
400290,0,0.0
400415,0,0.0
400540,0,0.0
400665,0,0.0
400791,0,0.0
400920,0,0.0
401049,0,0.0
401175,0,0.0
401300,0,0.0
401425,0,0.0
401550,0,0.0
404037,0,0.0
404164,0,0.0
404290,0,0.0
404415,0,0.0
404540,0,0.0
404665,0,0.0
404791,0,0.0
404920,0,0.0
405049,0,0.0
405175,0,0.0
405300,0,0.0
405425,0,0.0
405550,0,0.0
405676,0,0.0
405801,0,0.0
408295,0,0.0
408422,0,0.0
408548,0,0.0
408673,0,0.0
408798,0,0.0
408926,0,0.0
409056,0,0.0
409181,0,0.0
409306,0,0.0
409431,0,0.0
409557,0,0.0
409682,0,0.0
409807,0,0.0
409937,0,0.0
410066,0,0.0
412565,0,0.0
412692,0,0.0
412818,0,0.0
412945,0,0.0
413075,0,0.0
413200,0,0.0
413325,0,0.0
413451,0,0.0
413576,0,0.0
413701,0,0.0
413826,0,0.0
413955,0,0.0
414084,0,0.0
414209,0,0.0
414335,0,0.0
414460,0,0.0
416955,0,0.0
417087,0,0.0
417212,0,0.0
417337,0,0.0
417463,0,0.0
417588,0,0.0
417713,0,0.0
417838,0,0.0
417964,0,0.0
418094,0,0.0
418219,0,0.0
418344,0,0.0
418470,0,0.0
418595,0,0.0
418720,0,0.0
421215,0,0.0
421342,0,0.0
421468,0,0.0
421593,0,0.0
421718,0,0.0
421843,0,0.0
421969,0,0.0
422098,0,0.0
422224,0,0.0
422349,0,0.0
422474,0,0.0
422599,0,0.0
422725,0,0.0
422850,0,0.0
422976,0,0.0
423105,0,0.0
425592,0,0.0
425720,0,0.0
425845,0,0.0
425971,0,0.0
426100,0,0.0
426226,0,0.0
426351,0,0.0
426476,0,0.0
426601,0,0.0
426727,0,0.0
426852,0,0.0
426977,0,0.0
427107,0,0.0
427232,0,0.0
427357,0,0.0
429855,0,0.0
429983,0,0.0
430112,0,0.0
430237,0,0.0
430363,0,0.0
430488,0,0.0
430613,0,0.0
430739,0,0.0
430864,0,0.0
430992,0,0.0
431121,0,0.0
431247,0,0.0
431372,0,0.0
431497,0,0.0
431623,0,0.0
434101,0,0.0
434229,0,0.0
434354,0,0.0
434480,0,0.0
434605,0,0.0
434730,0,0.0
434855,0,0.0
434981,0,0.0
435110,0,0.0
435236,0,0.0
435361,0,0.0
435486,0,0.0
435611,0,0.0
435737,0,0.0
435862,0,0.0
435992,0,0.0
438475,0,0.0
438603,0,0.0
438728,0,0.0
438853,0,0.0
438979,0,0.0
439108,0,0.0
439233,0,0.0
439358,0,0.0
439484,0,0.0
439609,0,0.0
439734,0,0.0
439860,0,0.0
439986,0,0.0
440115,0,0.0
440240,0,0.0
442735,0,0.0
442863,0,0.0
442992,0,0.0
443121,0,0.0
443247,0,0.0
443372,0,0.0
443497,0,0.0
443623,0,0.0
443748,0,0.0
443876,0,0.0
444001,0,0.0
444131,0,0.0
444256,0,0.0
444381,0,0.0
444507,0,0.0
447005,0,0.0
447137,0,0.0
447262,0,0.0
447388,0,0.0
447513,0,0.0
447638,0,0.0
447763,0,0.0
447893,0,0.0
448022,0,0.0
448147,0,0.0
448273,0,0.0
448398,0,0.0
448523,0,0.0
448649,0,0.0
448774,0,0.0
448903,0,0.0
451395,0,0.0
451523,0,0.0
451648,0,0.0
451773,0,0.0
451903,0,0.0
